证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	000001",上证指数,2013-01-04,上交所,2269.128,2289.51,139469931,2296.113,2256.56,2276.992,,0.3466,114627763955
"	000001",上证指数,2013-01-07,上交所,2276.992,2271.663,118162813,2293.317,2266.862,2285.364,,0.3677,96872865891
"	000001",上证指数,2013-01-08,上交所,2285.364,2284.654,122907877,2289.139,2262.979,2276.07,,-0.4067,106428762687
"	000001",上证指数,2013-01-09,上交所,2276.07,2271.299,122014924,2283.896,2259.051,2275.34,,-0.0321,102823099451
"	000001",上证指数,2013-01-10,上交所,2275.34,2274.377,120066676,2295.484,2268.648,2283.658,,0.3656,98236402918
"	000001",上证指数,2013-01-11,上交所,2283.658,2285.185,125068275,2290.205,2234.947,2242.997,,-1.7805,101550951798
"	000001",上证指数,2013-01-14,上交所,2242.997,2236.288,144749889,2317.617,2235.107,2311.74,,3.0648,123614926882
"	000001",上证指数,2013-01-15,上交所,2311.74,2312.468,165645981,2332.783,2309.323,2325.682,,0.6031,141013966842
"	000001",上证指数,2013-01-16,上交所,2325.682,2322.158,153511167,2326.764,2279.507,2309.499,,-0.6958,133107693476
"	000001",上证指数,2013-01-17,上交所,2309.499,2305.14,119101835,2305.602,2275.877,2284.909,,-1.0647,103214052378
"	000001",上证指数,2013-01-18,上交所,2284.909,2295.809,125438026,2324.509,2285.972,2317.07,,1.4075,105391533545
"	000001",上证指数,2013-01-21,上交所,2317.07,2321.49,134680458,2329.581,2305.099,2328.221,,0.4813,113016061510
"	000001",上证指数,2013-01-22,上交所,2328.221,2326.49,149466584,2335.806,2301.301,2315.139,,-0.5619,123370049377
"	000001",上证指数,2013-01-23,上交所,2315.139,2308.521,118179722,2325.118,2296.491,2320.911,,0.2493,96956218661
"	000001",上证指数,2013-01-24,上交所,2320.911,2320.258,161031674,2362.943,2287.296,2302.598,,-0.789,135604340878
"	000001",上证指数,2013-01-25,上交所,2302.598,2300.001,92605741,2308.38,2288.262,2291.304,,-0.4905,80267388572
"	000001",上证指数,2013-01-28,上交所,2291.304,2295.352,128383760,2346.921,2295.352,2346.505,,2.4092,116916369692
"	000001",上证指数,2013-01-29,上交所,2346.505,2347.215,141853934,2363.797,2337.353,2358.977,,0.5315,124916965356
"	000001",上证指数,2013-01-30,上交所,2358.977,2360.748,149878907,2383.763,2347.89,2382.475,,0.9961,124856037030
"	000001",上证指数,2013-01-31,上交所,2382.475,2383.426,139707892,2391.821,2371.226,2385.422,,0.1237,116205036970
"	000001",上证指数,2013-02-01,上交所,2385.422,2377.414,140818172,2421.154,2369.57,2419.02,,1.4085,125554958223
"	000001",上证指数,2013-02-04,上交所,2419.02,2425.921,167551402,2440.376,2417.585,2428.154,,0.3776,152533693371
"	000001",上证指数,2013-02-05,上交所,2428.154,2411.001,150754505,2437.415,2403.302,2433.13,,0.2049,127096113122
"	000001",上证指数,2013-02-06,上交所,2433.13,2432.677,116579966,2441.726,2427.699,2434.477,,0.0554,104583536940
"	000001",上证指数,2013-02-07,上交所,2434.477,2430.688,120008634,2433.893,2394.218,2418.53,,-0.655,109335068114
"	000001",上证指数,2013-02-08,上交所,2418.53,2416.619,109070386,2443.032,2414.398,2432.402,,0.5736,98965224617
"	000001",上证指数,2013-02-18,上交所,2432.402,2441.906,116174994,2444.804,2415.429,2421.558,,-0.4458,103657025088
"	000001",上证指数,2013-02-19,上交所,2421.558,2420.265,123473334,2427.075,2373.535,2382.914,,-1.5958,106330944989
"	000001",上证指数,2013-02-20,上交所,2382.914,2383.493,110280577,2397.941,2370.608,2397.178,,0.5986,97222298954
"	000001",上证指数,2013-02-21,上交所,2397.178,2378.822,144059478,2378.822,2309.171,2325.951,,-2.9713,126627831357
"	000001",上证指数,2013-02-22,上交所,2325.951,2322.94,96981828,2330.879,2308.76,2314.164,,-0.5068,87579820983
"	000001",上证指数,2013-02-25,上交所,2314.164,2320.618,88367374,2338.78,2315.012,2325.819,,0.5036,77642340941
"	000001",上证指数,2013-02-26,上交所,2325.819,2313.74,117638667,2340.709,2289.887,2293.341,,-1.3964,105917189188
"	000001",上证指数,2013-02-27,上交所,2293.341,2297.767,97824887,2324.627,2292.034,2313.22,,0.8668,88262924234
"	000001",上证指数,2013-02-28,上交所,2313.22,2322.323,126950494,2366.164,2308.916,2365.593,,2.2641,115918268401
"	000001",上证指数,2013-03-01,上交所,2365.593,2364.544,120312752,2369.649,2330.858,2359.506,,-0.2573,111531114205
"	000001",上证指数,2013-03-04,上交所,2359.506,2332.08,161750025,2333.54,2259.247,2273.404,,-3.6492,143046508680
"	000001",上证指数,2013-03-05,上交所,2273.404,2274.808,131136598,2328.143,2270.1,2326.306,,2.327,116721195608
"	000001",上证指数,2013-03-06,上交所,2326.306,2333.615,141333692,2351.441,2321.6,2347.179,,0.8973,125364797765
"	000001",上证指数,2013-03-07,上交所,2347.179,2340.436,139756348,2352.021,2304.27,2324.293,,-0.975,126085892200
"	000001",上证指数,2013-03-08,上交所,2324.293,2326.417,98794148,2333.667,2314.587,2318.611,,-0.2445,88438607018
