证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	399006",创业板指,2017-02-14,深交所,1913.681,1914.138,743622934,1918.795,1906.415,1909.395,651713,-0.224,14774372140.49
"	399006",创业板指,2017-02-15,深交所,1909.395,1911.037,841610336,1920.286,1890.089,1892.357,692056,-0.8923,15667307477.91
"	399006",创业板指,2017-02-16,深交所,1892.357,1891.871,681175956,1900.974,1886.407,1897.63,540055,0.2786,12023022061.93
"	399006",创业板指,2017-02-17,深交所,1897.63,1896.697,776293964,1904.865,1881.001,1882.869,641930,-0.7779,13845759359.91
"	399006",创业板指,2017-02-20,深交所,1882.869,1884.992,722723309,1894.962,1876.669,1894.962,556246,0.6423,12853998799.34
"	399006",创业板指,2017-02-21,深交所,1894.962,1896.86,1033603841,1924.028,1895.429,1921.077,776933,1.3781,18198262883.72
"	399006",创业板指,2017-02-22,深交所,1921.077,1921.546,858211160,1925.298,1909.123,1919.973,676914,-0.0575,15747331998.58
"	399006",创业板指,2017-02-23,深交所,1919.973,1919.243,923155847,1925.951,1906.813,1925.951,697431,0.3114,15847411178
"	399006",创业板指,2017-02-24,深交所,1925.951,1925.098,1046661929,1939.393,1921.299,1938.445,808593,0.6487,18458150481.05
"	399006",创业板指,2017-02-27,深交所,1938.445,1937.56,941853528,1943.982,1923.53,1926.772,751457,-0.6022,16701310734.25
"	399006",创业板指,2017-02-28,深交所,1926.772,1926.138,782843119,1931.825,1918.322,1927.16,638699,0.0201,13906232210.96
"	399006",创业板指,2017-03-01,深交所,1927.16,1925.696,814456083,1938.678,1923.754,1931.968,660612,0.2495,15156819814.42
"	399006",创业板指,2017-03-02,深交所,1931.968,1936.082,785170257,1937.901,1919.744,1920.405,704506,-0.5985,15923632034.37
"	399006",创业板指,2017-03-03,深交所,1920.405,1916.198,817311790,1932.214,1908.318,1928.289,780541,0.4105,18105575910.06
"	399006",创业板指,2017-03-06,深交所,1928.289,1931.617,1165806640,1962.77,1931.617,1962.77,980170,1.7882,24670755981.76
"	399006",创业板指,2017-03-07,深交所,1962.77,1967.179,1131884375,1977.853,1957.292,1977.853,1020785,0.7685,24136319795.4
"	399006",创业板指,2017-03-08,深交所,1977.853,1976.851,932627630,1976.851,1960.065,1964.628,862506,-0.6687,19425947936.08
"	399006",创业板指,2017-03-09,深交所,1964.628,1962.644,973805958,1962.644,1948.789,1953.943,882235,-0.5439,20556078244.61
"	399006",创业板指,2017-03-10,深交所,1953.943,1952.501,784018186,1957.714,1945.573,1950.008,772250,-0.2014,17217291898.12
"	399006",创业板指,2017-03-13,深交所,1950.008,1948.518,1001614993,1972.079,1939.032,1970.879,871785,1.0703,20956568675.36
"	399006",创业板指,2017-03-14,深交所,1970.879,1967.473,1085257359,1970.478,1952.097,1958.023,1038276,-0.6523,25867626687.84
"	399006",创业板指,2017-03-15,深交所,1958.023,1951.708,1010802745,1964.426,1943.609,1957.82,987308,-0.0104,24306415147.57
"	399006",创业板指,2017-03-16,深交所,1957.82,1959.054,971705121,1968.435,1959.054,1966.727,889308,0.4549,22063309620.71
"	399006",创业板指,2017-03-17,深交所,1966.727,1968.153,1177127203,1981.69,1949.351,1949.661,1046998,-0.8677,25445671363.65
"	399006",创业板指,2017-03-20,深交所,1949.661,1948.604,868877263,1953.816,1939.647,1953.816,771666,0.2131,18157486222.19
"	399006",创业板指,2017-03-21,深交所,1953.816,1953.559,776056130,1961.645,1948.893,1961.063,709386,0.3709,16992637086.07
"	399006",创业板指,2017-03-22,深交所,1961.063,1952.8,955136189,1959.715,1939.287,1948.58,920985,-0.6365,20104594527.26
"	399006",创业板指,2017-03-23,深交所,1948.58,1951.873,936195224,1960.336,1930.44,1948.369,861621,-0.0108,19885498176.73
"	399006",创业板指,2017-03-24,深交所,1948.369,1948.27,901171546,1966.423,1946.121,1965.137,794736,0.8606,18801989568.87
"	399006",创业板指,2017-03-27,深交所,1965.137,1964.625,813726475,1967.105,1947.528,1947.528,730135,-0.8961,17835435310.96
"	399006",创业板指,2017-03-28,深交所,1947.528,1946.332,689333436,1953.239,1940.376,1944.363,651810,-0.1625,15400782890.74
"	399006",创业板指,2017-03-29,深交所,1944.363,1945.142,879245186,1948.723,1926.603,1929.196,803970,-0.78,18819388408.43
"	399006",创业板指,2017-03-30,深交所,1929.196,1924.512,1045132166,1926.532,1893.298,1893.701,999290,-1.8399,21774421645.02
"	399006",创业板指,2017-03-31,深交所,1893.701,1895.812,748634417,1908.527,1895.812,1907.338,725616,0.7201,16369764849.73
"	399006",创业板指,2017-04-05,深交所,1907.338,1914.907,1114945682,1943.433,1914.907,1943.16,880394,1.8781,22990391645.86
"	399006",创业板指,2017-04-06,深交所,1943.16,1947.085,1060731769,1951.226,1939.372,1944.235,909762,0.0553,22483319573.45
"	399006",创业板指,2017-04-07,深交所,1944.235,1942.107,1253915429,1953.569,1939.318,1946.049,979906,0.0933,24369188462.54
"	399006",创业板指,2017-04-10,深交所,1946.049,1940.301,1434523214,1940.301,1911.108,1912.451,1135931,-1.7265,28429028221.61
"	399006",创业板指,2017-04-11,深交所,1912.451,1907.104,1496242235,1920.776,1887.889,1917.633,1121906,0.271,27188997399.64
"	399006",创业板指,2017-04-12,深交所,1917.633,1913.783,1135036745,1915.017,1896.854,1897.507,861735,-1.0495,19991038735.51
"	399006",创业板指,2017-04-13,深交所,1897.507,1896.486,909602566,1920.233,1896.486,1910.476,696531,0.6835,16904612252.13
"	399006",创业板指,2017-04-14,深交所,1910.476,1910.992,980747043,1910.992,1887.349,1887.46,774195,-1.2047,17748948892.54
"	399006",创业板指,2017-04-17,深交所,1887.46,1880.77,896846047,1886.607,1862.364,1868.281,724254,-1.0161,16132764631.99
"	399006",创业板指,2017-04-18,深交所,1868.281,1867.575,895502456,1878.097,1847.203,1848.203,748633,-1.0747,16290382959.98
"	399006",创业板指,2017-04-19,深交所,1848.203,1841.601,1104925319,1845.643,1812.39,1845.382,902864,-0.1526,19621675387.86
"	399006",创业板指,2017-04-20,深交所,1845.382,1843.966,918991203,1856.729,1836.437,1850.39,765136,0.2714,17793002118.34
"	399006",创业板指,2017-04-21,深交所,1850.39,1849.281,809853787,1863.582,1836.524,1839.006,693856,-0.6152,15883765843.3
"	399006",创业板指,2017-04-24,深交所,1839.006,1832.823,880170273,1832.823,1796.358,1809.911,718161,-1.5821,15991825556.04
"	399006",创业板指,2017-04-25,深交所,1809.911,1809.556,849436689,1829.263,1807.667,1818.87,665004,0.495,15085993092.25
"	399006",创业板指,2017-04-26,深交所,1818.87,1812.865,917656005,1822.12,1811.043,1820.481,695987,0.0886,16757917220.66
