证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	399001",深证成指,2017-01-03,深交所,10177.138,10205.141,6219354120,10275.132,10205.141,10262.847,3591457,0.8422,77881592725.39
"	399001",深证成指,2017-01-04,深交所,10262.847,10264.429,7229629133,10384.867,10255.752,10384.867,4559662,1.1889,99931751454.84
"	399001",深证成指,2017-01-05,深交所,10384.867,10382.596,6809498076,10396.905,10365.443,10371.471,4389299,-0.129,91770603279.73
"	399001",深证成指,2017-01-06,深交所,10371.471,10362.852,6185702391,10363.122,10286.521,10289.362,4180888,-0.7917,86524667405.55
"	399001",深证成指,2017-01-09,深交所,10289.362,10281.307,6193373538,10337.704,10258.366,10331.792,4029027,0.4124,85823593355.62
"	399001",深证成指,2017-01-10,深交所,10331.792,10327.007,6460749332,10357.143,10301.686,10306.337,3993401,-0.2464,82343660228.3
"	399001",深证成指,2017-01-11,深交所,10306.337,10294.3,6199439144,10331.373,10213.863,10215.476,3816947,-0.8816,77791302462.16
"	399001",深证成指,2017-01-12,深交所,10215.476,10207.428,6241823884,10236.092,10127.415,10131.231,3707693,-0.8247,73457316860.57
"	399001",深证成指,2017-01-13,深交所,10131.231,10135.677,5978862319,10155.22,9997.404,10008.301,3999920,-1.2134,76860342107.99
"	399001",深证成指,2017-01-16,深交所,10008.301,9993.564,8269938372,9993.564,9482.838,9712.796,5113343,-2.9526,103324686292.44
"	399001",深证成指,2017-01-17,深交所,9712.796,9684.527,5769836863,9827.914,9611.189,9826.788,3714329,1.1736,75559098231.52
"	399001",深证成指,2017-01-18,深交所,9826.788,9801.082,4639301832,9858.788,9774.755,9804.758,3143667,-0.2242,62897886210.64
"	399001",深证成指,2017-01-19,深交所,9804.758,9781.643,4548405557,9821.222,9746.3,9768.574,2866166,-0.369,54000627838.57
"	399001",深证成指,2017-01-20,深交所,9768.574,9763.037,5289598345,9925.169,9762.783,9906.14,3361792,1.4083,68859309508.84
"	399001",深证成指,2017-01-23,深交所,9906.14,9919.408,5681812197,10010.081,9919.408,9976.191,3321076,0.7071,68499276159.93
"	399001",深证成指,2017-01-24,深交所,9976.191,9972.612,5107676724,9978.268,9928.078,9941.547,3123178,-0.3473,62424571660.78
"	399001",深证成指,2017-01-25,深交所,9941.547,9931.623,4329354530,9991.503,9922.487,9977.963,2588064,0.3663,53369246762.82
"	399001",深证成指,2017-01-26,深交所,9977.963,9989.852,4516959179,10053.357,9989.355,10052.05,2595919,0.7425,54980272401.58
"	399001",深证成指,2017-02-03,深交所,10052.05,10061.292,4514421667,10066.702,9985.303,10004.844,2588475,-0.4696,50335309018.38
"	399001",深证成指,2017-02-06,深交所,10004.844,10004.221,5186215567,10080.584,9984.644,10078.734,3274188,0.7385,65577796872.45
"	399001",深证成指,2017-02-07,深交所,10078.734,10072.507,5347056747,10093.672,10011.773,10055.566,3565499,-0.2299,69162198177.54
"	399001",深证成指,2017-02-08,深交所,10055.566,10043.608,5752216856,10130.121,10003.915,10130.121,3722986,0.7414,75869105608.69
"	399001",深证成指,2017-02-09,深交所,10130.121,10124.447,6897940805,10194.418,10116.453,10182.728,4194190,0.5193,88811755244.09
"	399001",深证成指,2017-02-10,深交所,10182.728,10184.567,7560200629,10212.483,10155.362,10186.376,4302474,0.0358,90357761906.85
"	399001",深证成指,2017-02-13,深交所,10186.376,10188.709,7799498371,10279.12,10187.094,10270.825,4369742,0.829,96257058293.24
"	399001",深证成指,2017-02-14,深交所,10270.825,10273.09,6510333948,10286.368,10234.374,10264.918,3838933,-0.0575,81973970006.53
"	399001",深证成指,2017-02-15,深交所,10264.918,10259.95,7893151388,10294.768,10160.11,10177.252,4586784,-0.854,97534666196.61
"	399001",深证成指,2017-02-16,深交所,10177.252,10175.122,6928612793,10253.957,10163.238,10253.957,3980044,0.7537,83673219672.45
"	399001",深证成指,2017-02-17,深交所,10253.957,10261.095,7493555862,10296.144,10183.375,10197.918,4642845,-0.5465,95413782394.49
"	399001",深证成指,2017-02-20,深交所,10197.918,10203.021,7630297130,10334.591,10203.021,10328.998,4383803,1.2854,97846652929.35
"	399001",深证成指,2017-02-21,深交所,10328.998,10338.866,8197141717,10407.137,10330.285,10405.746,4916489,0.743,106620014567.18
"	399001",深证成指,2017-02-22,深交所,10405.746,10403.917,8097064071,10444.377,10385.098,10444.377,4777259,0.3712,103261462376.75
"	399001",深证成指,2017-02-23,深交所,10444.377,10439.834,8665201836,10454.156,10379.054,10432.639,5153129,-0.1124,110590419273.12
"	399001",深证成指,2017-02-24,深交所,10432.639,10423.642,7656753955,10446.503,10396.745,10443.73,4811933,0.1063,102883095666.52
"	399001",深证成指,2017-02-27,深交所,10443.73,10443.297,7407782785,10447.678,10345.469,10353.555,4755891,-0.8634,99246620079.4
"	399001",深证成指,2017-02-28,深交所,10353.555,10354.87,6435729090,10402.275,10340.088,10391.344,4129428,0.365,85381102078.69
"	399001",深证成指,2017-03-01,深交所,10391.344,10387.631,7507143678,10446.382,10378.122,10418.622,4632266,0.2625,100564637056.3
"	399001",深证成指,2017-03-02,深交所,10418.622,10429.983,7221563439,10443.868,10361.998,10367.306,4603492,-0.4925,96974313516.26
"	399001",深证成指,2017-03-03,深交所,10367.306,10339.891,6982571678,10404.87,10308.217,10397.047,4639509,0.2869,101531706068.07
"	399001",深证成指,2017-03-06,深交所,10397.047,10406.232,7825021365,10522.277,10406.232,10522.277,5161307,1.2045,119471478853.29
"	399001",深证成指,2017-03-07,深交所,10522.277,10527.828,7563996426,10552.144,10495.505,10552.144,5204039,0.2838,115528141465.23
"	399001",深证成指,2017-03-08,深交所,10552.144,10549.994,6377181670,10549.994,10473.882,10498.313,4420212,-0.5101,95779456397.49
"	399001",深证成指,2017-03-09,深交所,10498.313,10484.278,6740682720,10484.68,10402.364,10421.058,4602808,-0.7359,96352162017.03
"	399001",深证成指,2017-03-10,深交所,10421.058,10415.379,6153823973,10476.589,10415.379,10451.008,4289603,0.2874,95331917407
"	399001",深证成指,2017-03-13,深交所,10451.008,10450.648,7642216739,10559.883,10402.721,10559.883,4901354,1.0418,114291635179.13
"	399001",深证成指,2017-03-14,深交所,10559.883,10561.501,7203983138,10577.484,10515.517,10531.729,4855189,-0.2666,110838486972.3
