证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	300188",美亚柏科,2014-01-02,深交所,17.2,17.37,2901367,17.59,17.08,17.35,3556,0.8721,50253857.38
"	300188",美亚柏科,2014-01-03,深交所,17.35,17.19,3358677,17.57,16.76,17.21,3941,-0.8069,57766365.59
"	300188",美亚柏科,2014-01-06,深交所,17.21,17,2819473,17.21,15.59,16.21,3463,-5.8106,46916774.07
"	300188",美亚柏科,2014-01-07,深交所,16.21,16.1,1902813,16.76,16.1,16.66,2355,2.7761,31248241.48
"	300188",美亚柏科,2014-01-08,深交所,16.66,16.66,8502572,18.33,16.66,18.33,6013,10.024,152709565.58
"	300188",美亚柏科,2014-01-09,深交所,18.33,18.33,11808923,18.99,17.67,17.71,10531,-3.3824,218568237.87
"	300188",美亚柏科,2014-01-10,深交所,17.71,17.57,5540381,18.64,17.53,17.89,6558,1.0164,100398363
"	300188",美亚柏科,2014-01-13,深交所,17.89,17.9,3460478,18.4,17.81,18.14,4365,1.3974,62772589.66
"	300188",美亚柏科,2014-01-14,深交所,18.14,17.94,5281944,18.6,17.52,18.6,6002,2.5358,96320249.41
"	300188",美亚柏科,2014-01-15,深交所,18.6,18.4,5178785,18.77,18.1,18.29,5303,-1.6667,94906820.93
"	300188",美亚柏科,2014-01-16,深交所,18.29,18.52,6743849,19.28,18.18,18.18,7376,-0.6014,126320647.23
"	300188",美亚柏科,2014-01-17,深交所,18.18,17.8,4260891,18.5,17.58,18.14,4803,-0.22,76823777.44
"	300188",美亚柏科,2014-01-20,深交所,18.14,17.98,3191258,18.4,17.6,17.78,3482,-1.9846,57287717.87
"	300188",美亚柏科,2014-01-21,深交所,17.78,17.63,3628468,18.24,17.63,18.22,3757,2.4747,65286490.34
"	300188",美亚柏科,2014-01-22,深交所,18.22,18.68,9764860,19.5,18.42,18.92,9278,3.8419,185032128.52
"	300188",美亚柏科,2014-01-23,深交所,18.92,18.8,13853247,20.81,18.5,20.34,12180,7.5053,278672118.65
"	300188",美亚柏科,2014-01-24,深交所,20.34,19.95,7555558,20.44,19.72,20.07,7093,-1.3274,151466926.17
"	300188",美亚柏科,2014-01-27,深交所,20.07,20.38,7570008,21.2,19.85,20.52,8163,2.2422,155166668.17
"	300188",美亚柏科,2014-01-28,深交所,20.52,20.15,6738527,20.15,18.82,19.33,7306,-5.7992,130709039.21
"	300188",美亚柏科,2014-01-29,深交所,19.33,19.3,5357330,20.44,19.1,20.4,5723,5.5354,105676756.21
"	300188",美亚柏科,2014-01-30,深交所,20.4,20.18,6726870,21.9,20,21.2,6570,3.9216,142211586.71
"	300188",美亚柏科,2014-02-07,深交所,21.2,20.98,4119680,21.85,20.51,21.55,4674,1.6509,88007567.8
"	300188",美亚柏科,2014-02-10,深交所,21.55,21.4,7016552,22.45,20.92,22.3,6481,3.4803,152362280.7
"	300188",美亚柏科,2014-02-11,深交所,22.3,22,6378420,22.41,20.84,21.99,6492,-1.3901,138568891
"	300188",美亚柏科,2014-02-12,深交所,21.99,21.85,3681887,22.29,21.33,21.99,4026,0,80582836.97
"	300188",美亚柏科,2014-02-13,深交所,21.99,21.8,5634445,21.8,19.9,20.15,6482,-8.3674,117567528.32
"	300188",美亚柏科,2014-02-14,深交所,20.15,20.25,3965546,20.46,19.42,20.22,4756,0.3474,79387204.25
"	300188",美亚柏科,2014-02-17,深交所,20.22,20.43,8594373,22.24,20.25,22.24,7711,9.9901,185848960.68
"	300188",美亚柏科,2014-02-18,深交所,22.24,22.24,10594778,23.43,22.05,22.86,9863,2.7878,241233853.5
"	300188",美亚柏科,2014-02-19,深交所,22.86,22.68,9789007,24.51,22.4,23.75,11123,3.8933,230807131.23
"	300188",美亚柏科,2014-02-20,深交所,23.75,23.75,6233851,23.75,22.59,22.82,7798,-3.9158,143070642.85
"	300188",美亚柏科,2014-02-21,深交所,22.82,22.92,4560600,23.63,22.5,22.96,6232,0.6135,105745792.68
"	300188",美亚柏科,2014-02-24,深交所,22.96,22.81,4430270,23.54,21.8,23.39,5871,1.8728,100215146.98
"	300188",美亚柏科,2014-02-25,深交所,23.39,23.4,6057580,24.38,21.05,21.5,8050,-8.0804,137634611.5
"	300188",美亚柏科,2014-02-26,深交所,21.5,21,3945114,21.55,19.8,21.35,4570,-0.6977,81965848.38
"	300188",美亚柏科,2014-02-27,深交所,21.35,21.08,4067610,22.15,20.21,20.51,4342,-3.9344,87343218.98
"	300188",美亚柏科,2014-02-28,深交所,20.51,22.56,9722918,22.56,21.48,22.3,8043,8.7275,216731680.53
"	300188",美亚柏科,2014-03-03,深交所,22.3,22.2,8742657,23.88,21.51,23.14,9749,3.7668,198822009.32
"	300188",美亚柏科,2014-03-04,深交所,23.14,22.5,6091956,22.75,21.7,21.96,7217,-5.0994,135313842.27
"	300188",美亚柏科,2014-03-05,深交所,21.96,21.97,3472419,22.52,21.3,21.42,4592,-2.459,76182377.09
"	300188",美亚柏科,2014-03-06,深交所,21.42,21.3,3632824,21.3,20,20.8,4371,-2.8945,75166659.36
"	300188",美亚柏科,2014-03-07,深交所,20.8,20.9,2326730,21.16,20.2,20.62,3257,-0.8654,48140408.2
"	300188",美亚柏科,2014-03-10,深交所,20.62,20.5,3359476,20.5,19.41,19.56,3809,-5.1406,66504835.86
"	300188",美亚柏科,2014-03-11,深交所,19.56,19.56,2264888,19.97,19.17,19.81,2797,1.2781,44292740.03
"	300188",美亚柏科,2014-03-12,深交所,19.81,19.77,2148495,20.15,19.1,19.55,2879,-1.3125,42012562.31
"	300188",美亚柏科,2014-03-13,深交所,19.55,19.55,3325083,20.48,19.38,20.41,3892,4.399,66463723.77
"	300188",美亚柏科,2014-03-14,深交所,20.41,20.02,3052067,20.51,19.7,19.7,3982,-3.4787,61279387.2
"	300188",美亚柏科,2014-03-17,深交所,19.7,19.79,2843625,20.3,19.31,20.27,3593,2.8934,56513428.11
"	300188",美亚柏科,2014-03-18,深交所,20.27,20.29,3180513,20.96,20.26,20.33,4190,0.296,65412890.13
"	300188",美亚柏科,2014-03-19,深交所,20.33,20.3,1682339,20.3,19.67,19.93,2440,-1.9675,33437443.19
