证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	399006",创业板指,2012-01-04,深交所,729.504,734.738,138712299,737.906,707.107,707.107,0,-3.0702,2670224517.62
"	399006",创业板指,2012-01-05,深交所,707.107,700.323,187682875,701.043,665.411,666.905,0,-5.6854,3279518113.51
"	399006",创业板指,2012-01-06,深交所,666.905,662.652,158864254,672.134,645.797,669.017,0,0.3167,2805688311.21
"	399006",创业板指,2012-01-09,深交所,669.017,667.855,199860506,692.418,657.183,692.418,0,3.4978,3467780571.76
"	399006",创业板指,2012-01-10,深交所,692.418,691.652,264154102,718.287,690.499,716.453,0,3.4712,4640456565.33
"	399006",创业板指,2012-01-11,深交所,716.453,715.044,239866180,728.662,710.526,717.936,0,0.207,4331677790.98
"	399006",创业板指,2012-01-12,深交所,717.936,715.817,203924156,724.078,708.675,709.89,0,-1.1207,3738873956.57
"	399006",创业板指,2012-01-13,深交所,709.89,709.049,243703835,709.626,665.256,666.078,0,-6.1717,4339905076.94
"	399006",创业板指,2012-01-16,深交所,666.078,657.801,171596504,657.801,633.307,633.908,0,-4.8298,2906733530.41
"	399006",创业板指,2012-01-17,深交所,633.908,630.784,232085828,664.698,623.636,662.69,0,4.5404,3848273357.39
"	399006",创业板指,2012-01-18,深交所,662.69,662.94,239740893,665.601,621.666,624.911,0,-5.7009,4035766261.07
"	399006",创业板指,2012-01-19,深交所,624.911,621.649,237354870,637.023,612.279,632.799,0,1.2623,3764313672.6
"	399006",创业板指,2012-01-20,深交所,632.799,634.829,199100479,648.14,634.565,646.383,0,2.1467,3093006038.94
"	399006",创业板指,2012-01-30,深交所,646.383,649.423,188878256,660.063,644.882,651.246,0,0.7523,3021419417.72
"	399006",创业板指,2012-01-31,深交所,651.246,649.367,166705226,650.489,637.433,648.681,0,-0.3939,2657309420.56
"	399006",创业板指,2012-02-01,深交所,648.681,647.492,182018011,663.27,644.582,650.776,0,0.323,3038141288.86
"	399006",创业板指,2012-02-02,深交所,650.776,652.058,204642775,665.402,652.058,665.402,0,2.2475,3256904954.88
"	399006",创业板指,2012-02-03,深交所,665.402,665.347,246984601,681.886,663.008,680.045,0,2.2006,3890809986.29
"	399006",创业板指,2012-02-06,深交所,680.045,681.04,242964491,689.961,680.699,686.508,0,0.9504,3853839570.78
"	399006",创业板指,2012-02-07,深交所,686.508,683.876,195950403,683.876,669.543,673.679,0,-1.8687,3208798511.42
"	399006",创业板指,2012-02-08,深交所,673.679,673.067,238324150,692.303,669.625,692.303,0,2.7645,3848968383.36
"	399006",创业板指,2012-02-09,深交所,692.303,692.362,300027393,705.7,690.678,697.79,0,0.7926,4967944167.79
"	399006",创业板指,2012-02-10,深交所,697.79,696.533,238207201,703.089,693.75,698.854,0,0.1525,3810082442.09
"	399006",创业板指,2012-02-13,深交所,698.854,694.235,283107628,718.668,690.531,714.956,0,2.3041,4880321667.68
"	399006",创业板指,2012-02-14,深交所,714.956,714.752,202576881,717.773,707.965,712.296,0,-0.3721,3421898461.23
"	399006",创业板指,2012-02-15,深交所,712.296,711.616,279647594,724.751,707.142,724.751,0,1.7486,4675745431.51
"	399006",创业板指,2012-02-16,深交所,724.751,723.428,276874777,731.445,714.402,721.832,0,-0.4028,4638346301.54
"	399006",创业板指,2012-02-17,深交所,721.832,722.622,222660829,726.942,709.226,717.797,0,-0.559,3883682916.39
"	399006",创业板指,2012-02-20,深交所,717.797,726.875,288492264,731.406,720.965,721.099,0,0.46,5231571263.2
"	399006",创业板指,2012-02-21,深交所,721.099,719.294,323117044,736.882,713.647,736.882,0,2.1887,6025332873.41
"	399006",创业板指,2012-02-22,深交所,736.882,737.777,439845048,759.562,737.777,759.562,0,3.0778,8109254314.92
"	399006",创业板指,2012-02-23,深交所,759.562,760.67,375290691,765.415,748.615,756.897,0,-0.3509,7153405999.09
"	399006",创业板指,2012-02-24,深交所,756.897,756.157,342974036,764.742,755.189,762.29,0,0.7125,6506604166.46
"	399006",创业板指,2012-02-27,深交所,762.29,763.963,384755551,771.295,760.239,760.373,0,-0.2515,7264437659.06
"	399006",创业板指,2012-02-28,深交所,760.373,757.453,382457678,758.17,737.367,747.768,0,-1.6577,7067002217.72
"	399006",创业板指,2012-02-29,深交所,747.768,747.221,282415271,748.086,734.24,735.336,0,-1.6625,5477331473.11
"	399006",创业板指,2012-03-01,深交所,735.336,734.249,262295148,748.796,733.779,743.148,0,1.0624,5062827675.65
"	399006",创业板指,2012-03-02,深交所,743.148,743.847,256055042,757.669,743.847,757.669,0,1.954,4706168484.72
"	399006",创业板指,2012-03-05,深交所,757.669,759.65,298470875,766.753,758.825,759.369,0,0.2244,5739743357.77
"	399006",创业板指,2012-03-06,深交所,759.369,758.08,299701891,758.718,743.605,750.837,0,-1.1236,5986614906.75
"	399006",创业板指,2012-03-07,深交所,750.837,743.047,278630308,759.453,740.612,749.266,0,-0.2092,5326232546.3
"	399006",创业板指,2012-03-08,深交所,749.266,751.984,269069137,764.001,751.984,761.703,0,1.6599,4978760807.97
"	399006",创业板指,2012-03-09,深交所,761.703,764.478,335546395,777.694,763.724,777.694,0,2.0994,6349215852.19
"	399006",创业板指,2012-03-12,深交所,777.694,779.513,350107647,786.049,778.505,786.049,0,1.0743,7011060046.38
"	399006",创业板指,2012-03-13,深交所,786.049,785.531,372356610,792.378,782.94,792.378,0,0.8052,7005004110.6
"	399006",创业板指,2012-03-14,深交所,792.378,795.12,535388405,799.834,750.125,756.459,0,-4.5331,10231853977.18
"	399006",创业板指,2012-03-15,深交所,756.459,754.534,344723287,759.532,735.089,746.441,0,-1.3243,6391317737.45
"	399006",创业板指,2012-03-16,深交所,746.441,748.046,292849549,765.562,745.35,765.562,0,2.5616,5549992921.52
"	399006",创业板指,2012-03-19,深交所,765.562,764.945,296875443,779.557,763.362,779.557,0,1.8281,5787185875.87
"	399006",创业板指,2012-03-20,深交所,779.557,777.393,284260529,777.393,755.399,755.583,0,-3.0753,5436010725.49
"	399006",创业板指,2012-03-21,深交所,755.583,758.886,271092901,761.336,737.992,751.791,0,-0.5019,5302752348.71
"	399006",创业板指,2012-03-22,深交所,751.791,750.451,202285470,756.349,744.894,750.851,0,-0.125,3965250076.9
"	399006",创业板指,2012-03-23,深交所,750.851,748.869,198204488,750.688,735.148,737.892,0,-1.7259,3691302062.9
"	399006",创业板指,2012-03-26,深交所,737.892,735.162,161792809,742.263,731.31,737.213,0,-0.092,3277778768.6
"	399006",创业板指,2012-03-27,深交所,737.213,739.443,192525260,745.828,733.839,735.734,0,-0.2006,3824696158.34
"	399006",创业板指,2012-03-28,深交所,735.734,732.68,247395653,732.68,697.51,698.486,0,-5.0627,4478255084.16
"	399006",创业板指,2012-03-29,深交所,698.486,692.372,192046657,695.958,676.994,683.959,0,-2.0798,3268521059.3
