证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	000001",上证指数,2012-01-04,上交所,2199.417,2211.995,49245537,2217.52,2168.644,2169.39,,-1.3652,40632918502
"	000001",上证指数,2012-01-05,上交所,2169.39,2160.898,58743447,2183.404,2145.556,2148.452,,-0.9652,46603965319
"	000001",上证指数,2012-01-06,上交所,2148.452,2148.147,50583054,2164.322,2132.626,2163.395,,0.6955,39465868149
"	000001",上证指数,2012-01-09,上交所,2163.395,2164.741,76759839,2226.218,2148.453,2225.89,,2.8887,62132963469
"	000001",上证指数,2012-01-10,上交所,2225.89,2221.832,109585415,2288.628,2218.275,2285.744,,2.689,91045903375
"	000001",上证指数,2012-01-11,上交所,2285.744,2282.913,84441781,2290.644,2265.185,2276.046,,-0.4243,74264707833
"	000001",上证指数,2012-01-12,上交所,2276.046,2268.739,71569994,2295.224,2265.256,2275.01,,-0.0455,63945881028
"	000001",上证指数,2012-01-13,上交所,2275.01,2277.08,71474322,2281.532,2225.736,2244.58,,-1.3376,64030025661
"	000001",上证指数,2012-01-16,上交所,2244.58,2230.433,45859522,2241.259,2206.045,2206.193,,-1.7102,42884791206
"	000001",上证指数,2012-01-17,上交所,2206.193,2206.531,87803560,2298.376,2196.117,2298.376,,4.1784,77406846620
"	000001",上证指数,2012-01-18,上交所,2298.376,2298.834,89940422,2311.579,2257.898,2266.384,,-1.3919,80655237044
"	000001",上证指数,2012-01-19,上交所,2266.384,2266.076,72498861,2305.707,2259.337,2296.075,,1.3101,63886737692
"	000001",上证指数,2012-01-20,上交所,2296.075,2300.5,69922753,2322.891,2293.893,2319.118,,1.0036,62906415725
"	000001",上证指数,2012-01-30,上交所,2319.118,2324.493,58413687,2324.493,2284.291,2285.038,,-1.4695,51868459382
"	000001",上证指数,2012-01-31,上交所,2285.038,2285.954,48738325,2296.384,2277.056,2292.61,,0.3314,43777519937
