证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	399006",创业板指,2011-01-04,深交所,1137.662,1142.166,106329662,1155.518,1140.04,1155.106,0,1.5333,4383795356.9
"	399006",创业板指,2011-01-05,深交所,1155.106,1153.909,106082045,1159.117,1146.38,1155.349,0,0.021,4306367605.27
"	399006",创业板指,2011-01-06,深交所,1155.349,1153.633,104850158,1159.405,1134.089,1134.792,0,-1.7793,4282629603.26
"	399006",创业板指,2011-01-07,深交所,1134.792,1132.733,96800253,1139.779,1119.614,1126.517,0,-0.7292,3902933274.6
"	399006",创业板指,2011-01-10,深交所,1126.517,1124.337,95294539,1124.337,1089.056,1093.765,0,-2.9074,3799474959.19
"	399006",创业板指,2011-01-11,深交所,1093.765,1089.988,86587601,1089.988,1068.399,1078.365,0,-1.408,3221661514
"	399006",创业板指,2011-01-12,深交所,1078.365,1083.117,84599246,1095.516,1071.086,1089.673,0,1.0486,3325452577.24
"	399006",创业板指,2011-01-13,深交所,1089.673,1094.826,81042423,1097.098,1089.672,1093.856,0,0.3839,3141975992.84
"	399006",创业板指,2011-01-14,深交所,1093.856,1092.093,77625404,1092.093,1065.746,1067.418,0,-2.417,2967773166.69
"	399006",创业板指,2011-01-17,深交所,1067.418,1066.435,105544458,1066.991,1025.663,1028.161,0,-3.6778,4202385273.48
"	399006",创业板指,2011-01-18,深交所,1028.161,1021.836,62166357,1029.863,1014.631,1025.716,0,-0.2378,2400063288.26
"	399006",创业板指,2011-01-19,深交所,1025.716,1025.93,70615794,1048.598,1023.148,1048.535,0,2.2247,2744388311.08
"	399006",创业板指,2011-01-20,深交所,1048.535,1047.768,86936821,1051.516,1020.286,1020.389,0,-2.6843,3379565150.9
"	399006",创业板指,2011-01-21,深交所,1020.389,1014.716,78920243,1033.518,1013.269,1024.505,0,0.4034,3090079825.43
"	399006",创业板指,2011-01-24,深交所,1024.505,1024.792,84829624,1029.329,994.261,994.967,0,-2.8831,3474595693.59
"	399006",创业板指,2011-01-25,深交所,994.967,992.573,73726219,992.573,968.324,978.998,0,-1.605,2700840096.42
"	399006",创业板指,2011-01-26,深交所,978.998,978.068,57625629,995.785,977.854,995.744,0,1.7105,2134430052.15
"	399006",创业板指,2011-01-27,深交所,995.744,991.059,70837230,1015.046,984.793,1013.024,0,1.7354,2546581471.95
"	399006",创业板指,2011-01-28,深交所,1013.024,1013.639,59566259,1023.633,1011.305,1020.938,0,0.7812,2189402784.56
"	399006",创业板指,2011-01-31,深交所,1020.938,1021.626,72280695,1030.185,1014.396,1029.12,0,0.8014,2737181378.78
"	399006",创业板指,2011-02-01,深交所,1029.12,1029.67,59105763,1034.137,1026.899,1032.604,0,0.3385,2288516567.39
"	399006",创业板指,2011-02-09,深交所,1032.604,1026.446,63034654,1037.843,1021.788,1025.152,0,-0.7217,2391600213.19
"	399006",创业板指,2011-02-10,深交所,1025.152,1026.253,100070576,1063.946,1024.714,1063.946,0,3.7842,3692816041.13
"	399006",创业板指,2011-02-11,深交所,1063.946,1067.19,101753193,1075.592,1065.152,1071.582,0,0.7177,3826891717.1
"	399006",创业板指,2011-02-14,深交所,1071.582,1072.311,119351851,1087.306,1072.311,1086.558,0,1.3976,4568898628.54
"	399006",创业板指,2011-02-15,深交所,1086.558,1086.796,118456118,1097.555,1082.265,1087.725,0,0.1074,4484331667.69
"	399006",创业板指,2011-02-16,深交所,1087.725,1086.766,124442277,1107.24,1083.854,1107.24,0,1.7941,4801657766.47
"	399006",创业板指,2011-02-17,深交所,1107.24,1108.627,131962838,1116.963,1103.892,1115.334,0,0.731,5325100879.47
"	399006",创业板指,2011-02-18,深交所,1115.334,1114.447,129652534,1114.69,1098.585,1100.461,0,-1.3335,4993059096.67
"	399006",创业板指,2011-02-21,深交所,1100.461,1096.165,142047010,1117.672,1094.425,1117.672,0,1.564,5678405666.57
"	399006",创业板指,2011-02-22,深交所,1117.672,1118.61,139730868,1122.179,1087.007,1088.266,0,-2.631,5596568249.2
"	399006",创业板指,2011-02-23,深交所,1088.266,1088.08,128183375,1117.288,1087.863,1114.052,0,2.3695,5762979668.31
"	399006",创业板指,2011-02-24,深交所,1114.052,1112.431,131930479,1112.716,1094.617,1101.953,0,-1.086,5676287024.57
