证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	399001",深证成指,2014-01-02,深交所,8121.788,8083.772,720057811,8124.558,8048.274,8114.388,386615,-0.0911,9032197659.49
"	399001",深证成指,2014-01-03,深交所,8114.388,8077.48,907098481,8094.957,7995.593,8028.33,465310,-1.0606,10238571425
"	399001",深证成指,2014-01-06,深交所,8028.33,8013.369,1000569043,8013.369,7790.896,7818.458,468818,-2.6141,10316871031.69
"	399001",深证成指,2014-01-07,深交所,7818.458,7760.961,649378553,7848.363,7752.56,7806.312,321347,-0.1554,7105393863.53
"	399001",深证成指,2014-01-08,深交所,7806.312,7816.984,814103914,7901.22,7770.381,7802.143,380271,-0.0534,8569295206.56
"	399001",深证成指,2014-01-09,深交所,7802.143,7774.65,1050584604,7875.585,7740.846,7746.737,423757,-0.7101,9634610460.91
"	399001",深证成指,2014-01-10,深交所,7746.737,7723.744,805513631,7732.038,7644.922,7648.043,358313,-1.274,7693345032.14
"	399001",深证成指,2014-01-13,深交所,7648.043,7646.456,817835361,7697.518,7521.191,7572.56,378285,-0.987,8924253961.45
"	399001",深证成指,2014-01-14,深交所,7572.56,7568.603,1010704156,7666.522,7543.372,7665.771,361284,1.2309,8524382759.71
"	399001",深证成指,2014-01-15,深交所,7665.771,7660.659,825065032,7697.035,7614.519,7668.802,331451,0.0395,7858501605.8
"	399001",深证成指,2014-01-16,深交所,7668.802,7677.975,859321573,7724.402,7647.279,7667.219,388443,-0.0206,8692735552.68
"	399001",深证成指,2014-01-17,深交所,7667.219,7637.683,712488385,7659.574,7541.266,7544.565,397186,-1.5997,7661609652.03
"	399001",深证成指,2014-01-20,深交所,7544.565,7526.697,663239998,7573.797,7477.785,7524.328,344939,-0.2682,7982837507.24
"	399001",深证成指,2014-01-21,深交所,7524.328,7528.786,625523145,7641.6,7528.786,7593.425,302886,0.9183,6890947774.83
"	399001",深证成指,2014-01-22,深交所,7593.425,7612.189,1216546223,7821.075,7597.441,7820.453,500937,2.9898,12440721256.96
"	399001",深证成指,2014-01-23,深交所,7820.453,7818.759,892793666,7855.229,7764.48,7788.471,385605,-0.409,9950627650.35
"	399001",深证成指,2014-01-24,深交所,7788.471,7771.58,1055932784,7908.891,7760.2,7855.143,435320,0.856,11467247512.44
"	399001",深证成指,2014-01-27,深交所,7855.143,7810.234,2126963190,7815.72,7723.601,7752.538,621796,-1.3062,14579665573.64
"	399001",深证成指,2014-01-28,深交所,7752.538,7773.552,1399449004,7810.795,7679.806,7740.75,462196,-0.1521,10769712202.67
"	399001",深证成指,2014-01-29,深交所,7740.75,7754.18,1033541924,7790.024,7695.271,7707.593,374693,-0.4283,9112375436.76
"	399001",深证成指,2014-01-30,深交所,7707.593,7704.492,943913113,7705.628,7560.54,7572.634,329722,-1.751,8366704260.84
"	399001",深证成指,2014-02-07,深交所,7572.634,7515.089,1156142948,7616.569,7479.564,7616.569,435876,0.5802,9764311305.91
"	399001",深证成指,2014-02-10,深交所,7616.569,7655.567,1583949468,7827.391,7651.49,7812.163,590203,2.568,14110134241.47
"	399001",深证成指,2014-02-11,深交所,7812.163,7814.202,1691718130,7877.093,7781.25,7838.123,642586,0.3323,15543783044.91
"	399001",深证成指,2014-02-12,深交所,7838.123,7835.06,1251656274,7904.831,7809.939,7902.081,546439,0.816,13272373864.99
"	399001",深证成指,2014-02-13,深交所,7902.081,7895.226,1487166365,7936.745,7846.992,7857.111,635253,-0.5691,14966725403.01
"	399001",深证成指,2014-02-14,深交所,7857.111,7840.964,1068325886,7895.389,7821.627,7883.753,476050,0.3391,12189195180.89
"	399001",深证成指,2014-02-17,深交所,7883.753,7922.738,1591424055,7947.734,7866.298,7943.962,669893,0.7637,17287330585.54
"	399001",深证成指,2014-02-18,深交所,7943.962,7947.418,1398479574,7947.418,7808.152,7832.472,657669,-1.4035,16034882950.66
"	399001",深证成指,2014-02-19,深交所,7832.472,7837.409,1913555907,7967.066,7816.061,7953.943,739712,1.5509,18366506042.54
"	399001",深证成指,2014-02-20,深交所,7953.943,7956.921,2026458633,7997.022,7836.265,7842.12,694667,-1.4059,17233050981.03
"	399001",深证成指,2014-02-21,深交所,7842.12,7825.544,1327558998,7859.199,7718.533,7750.556,551931,-1.1676,12955062097.14
"	399001",深证成指,2014-02-24,深交所,7750.556,7697.205,1977338420,7697.205,7465.906,7542.533,706839,-2.684,16578210262.57
"	399001",深证成指,2014-02-25,深交所,7542.533,7551,2091165150,7559.797,7272.341,7303.945,790804,-3.1632,18126115815.38
"	399001",深证成指,2014-02-26,深交所,7303.945,7271.192,1884475127,7349.173,7226.182,7319.614,607131,0.2145,14173085448.13
