证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	399001",深证成指,2016-01-04,深交所,12664.89,12650.719,10584326648,12659.408,11625.409,11626.038,7500909,-8.2026,174101872247.57
"	399001",深证成指,2016-01-05,深交所,11626.038,11116.9,15180381823,11687.48,11063.642,11468.06,10178173,-1.3588,236168591193.69
"	399001",深证成指,2016-01-06,深交所,11468.06,11520.772,13403484238,11730.48,11413.984,11724.88,8536146,2.2394,197560645542.02
"	399001",深证成指,2016-01-07,深交所,11724.88,11504.9,3790575524,11504.9,10745.47,10760.273,2187894,-8.227,51603599993.7
"	399001",深证成指,2016-01-08,深交所,10760.273,11008.894,14927702744,11121.777,10376.29,10888.908,9223661,1.1955,211520510919.76
"	399001",深证成指,2016-01-11,深交所,10888.908,10656.87,14181469928,10809.568,10212.459,10212.459,8688935,-6.2123,189917025972.41
"	399001",深证成指,2016-01-12,深交所,10212.459,10243.569,11375736889,10414.936,10065.09,10293.704,7332770,0.7955,161043812509.58
"	399001",深证成指,2016-01-13,深交所,10293.704,10347.084,10842139372,10435.239,9978.821,9978.821,7065817,-3.059,148395088631.15
"	399001",深证成指,2016-01-14,深交所,9978.821,9678.216,11864886668,10357.952,9668.896,10344.942,7664883,3.669,164299350025.89
"	399001",深证成指,2016-01-15,深交所,10344.942,10268.947,11436611137,10363.822,9940.889,9997.925,7767085,-3.3545,159621146214.68
"	399001",深证成指,2016-01-18,深交所,9997.925,9807.248,9738939293,10273.586,9807.248,10155.962,6561460,1.5807,142861275112.64
"	399001",深证成指,2016-01-19,深交所,10155.962,10137.38,11757726575,10519.667,10105.546,10501.786,7786738,3.4051,173805278744.39
"	399001",深证成指,2016-01-20,深交所,10501.786,10434.355,11307063836,10554.035,10297.817,10366.849,7863548,-1.2849,167629464253.87
"	399001",深证成指,2016-01-21,深交所,10366.849,10207.421,10193567851,10475.512,9975.974,9975.974,7379043,-3.7704,152667849957.98
"	399001",深证成指,2016-01-22,深交所,9975.974,10095.425,8581630342,10171.919,9837.744,10111.567,6087604,1.3592,125644257209.67
"	399001",深证成指,2016-01-25,深交所,10111.567,10194.752,7851714313,10291.495,10103.65,10192.531,5275386,0.8007,113649902502.93
"	399001",深证成指,2016-01-26,深交所,10192.531,10079.222,10868260110,10104.468,9463.307,9483.547,7432824,-6.9559,144962749777.22
"	399001",深证成指,2016-01-27,深交所,9483.547,9525.611,11379370222,9556.834,8986.518,9422.43,7144641,-0.6445,145290930730.5
"	399001",深证成指,2016-01-28,深交所,9422.43,9309.871,8611429171,9430.556,9045.495,9082.588,5650183,-3.6067,109354385037.25
"	399001",深证成指,2016-01-29,深交所,9082.588,9077.106,9144873473,9491.058,9056.043,9418.204,5858367,3.6952,117930545982.25
"	399001",深证成指,2016-02-01,深交所,9418.204,9389.624,7581400435,9457.433,9196.152,9322.006,4959706,-1.0214,100697889362.37
"	399001",深证成指,2016-02-02,深交所,9322.006,9332.694,8341474159,9646.952,9332.694,9610.93,5363399,3.0994,114497143798.89
"	399001",深证成指,2016-02-03,深交所,9610.93,9509.501,7861031284,9679.543,9453.158,9638.874,5148450,0.2908,107148125308.54
"	399001",深证成指,2016-02-04,深交所,9638.874,9667.907,8888329464,9844.02,9667.907,9793.069,5679551,1.5997,123987895702.65
"	399001",深证成指,2016-02-05,深交所,9793.069,9802.249,7172992037,9830.075,9670.022,9673.478,4718031,-1.2212,99086551914.39
"	399001",深证成指,2016-02-15,深交所,9673.478,9385.524,6880588720,9725.181,9385.524,9668.845,4508556,-0.0479,94584986298.15
"	399001",深证成指,2016-02-16,深交所,9668.845,9727.764,10393003440,10071.021,9727.764,10045.367,6522597,3.8942,145790108020.38
"	399001",深证成指,2016-02-17,深交所,10045.367,10043.689,12036444284,10178.55,9982.167,10161.769,7415442,1.1588,159960019469.83
"	399001",深证成指,2016-02-18,深交所,10161.769,10231.263,11835971909,10273.633,10099.102,10116.396,7322671,-0.4465,162224754361.36
"	399001",深证成指,2016-02-19,深交所,10116.396,10091.675,9412436963,10225.992,10066.043,10162.315,6266994,0.4539,139112029697.84
"	399001",深证成指,2016-02-22,深交所,10162.315,10290.05,12302485018,10371.144,10239.581,10370.985,7441497,2.0534,174979287430.28
"	399001",深证成指,2016-02-23,深交所,10370.985,10374.357,11393096430,10397.523,10171.675,10299.674,7659526,-0.6876,167415229243.91
"	399001",深证成指,2016-02-24,深交所,10299.674,10256.392,10798458560,10355.323,10100.504,10307.626,7381868,0.0772,156994966446.8
