证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	399006",创业板指,2015-01-05,深交所,1471.764,1470.578,804880975,1470.578,1429.084,1464.774,639073,-0.4749,17995232342.55
"	399006",创业板指,2015-01-06,深交所,1464.774,1458.573,1100241072,1542.151,1454.137,1539.828,813370,5.1239,25733227711.31
"	399006",创业板指,2015-01-07,深交所,1539.828,1542.4,851106582,1547.249,1517.371,1523.387,685550,-1.0677,20628091695.88
"	399006",创业板指,2015-01-08,深交所,1523.387,1516.833,847205071,1565.774,1516.833,1541.887,681771,1.2144,21107580015.85
"	399006",创业板指,2015-01-09,深交所,1541.887,1535.328,920011092,1583.75,1534.607,1553.239,720933,0.7362,23172562893.14
"	399006",创业板指,2015-01-12,深交所,1553.239,1552.054,778830785,1587.182,1550.62,1586.124,633106,2.1172,20654042008.42
"	399006",创业板指,2015-01-13,深交所,1586.124,1587.691,848257369,1611.125,1578.398,1601.168,680370,0.9485,21454689599.62
"	399006",创业板指,2015-01-14,深交所,1601.168,1598.723,679730748,1605.155,1579.554,1588.007,574178,-0.822,17064236934.32
"	399006",创业板指,2015-01-15,深交所,1588.007,1584.677,641398157,1606.558,1578.224,1586.335,567253,-0.1053,16419340637.28
"	399006",创业板指,2015-01-16,深交所,1586.335,1586.71,800135606,1641.533,1586.636,1639.555,646924,3.3549,21366624622.55
"	399006",创业板指,2015-01-19,深交所,1639.555,1608.251,1143405957,1691.136,1599.661,1630.065,897755,-0.5788,29066088513.26
"	399006",创业板指,2015-01-20,深交所,1630.065,1635.572,1165117278,1700.941,1635.572,1700.852,872626,4.3426,28679842781.57
"	399006",创业板指,2015-01-21,深交所,1700.852,1704.101,1365785754,1729.84,1701.871,1722.581,979240,1.2775,33999540766.5
"	399006",创业板指,2015-01-22,深交所,1722.581,1723.244,1174156257,1744.082,1716.389,1744.037,878429,1.2456,30489282952.71
"	399006",创业板指,2015-01-23,深交所,1744.037,1742.087,1010230954,1742.087,1693.52,1697.288,823257,-2.6805,26720720237.4
"	399006",创业板指,2015-01-26,深交所,1697.288,1698.985,885979630,1740.366,1698.985,1739.79,689471,2.5041,23757191154.93
"	399006",创业板指,2015-01-27,深交所,1739.79,1742.465,948571557,1754.207,1715.525,1743.675,777087,0.2233,25284222412.64
"	399006",创业板指,2015-01-28,深交所,1743.675,1741.07,900507826,1759.003,1727.923,1731.413,766619,-0.7032,23672653036.16
"	399006",创业板指,2015-01-29,深交所,1731.413,1717.398,704447569,1733.631,1709.36,1711.372,590269,-1.1575,18172638061.62
"	399006",创业板指,2015-01-30,深交所,1711.372,1712.854,754211041,1721.143,1679.692,1680.58,626620,-1.7993,18491278201.53
"	399006",创业板指,2015-02-02,深交所,1680.58,1667.119,705152575,1708.706,1660.046,1696.829,578932,0.9669,18946184098.28
"	399006",创业板指,2015-02-03,深交所,1696.829,1703.927,1030998470,1762.728,1703.927,1750.906,798234,3.1869,28132061304.83
"	399006",创业板指,2015-02-04,深交所,1750.906,1753.769,985442497,1770.2,1743.024,1757.739,767866,0.3903,25477202972.68
"	399006",创业板指,2015-02-05,深交所,1757.739,1757.234,1280303014,1809.719,1741.959,1774.312,954961,0.9429,34192474835.07
"	399006",创业板指,2015-02-06,深交所,1774.312,1772.352,961432448,1783.618,1725.642,1730.966,774566,-2.443,24813333603.65
"	399006",创业板指,2015-02-09,深交所,1730.966,1727.223,749294150,1753.5,1702.562,1708.845,617832,-1.278,19399232003.87
"	399006",创业板指,2015-02-10,深交所,1708.845,1707.262,618887295,1747.862,1700.875,1747.675,513453,2.2723,16166225135.52
"	399006",创业板指,2015-02-11,深交所,1747.675,1748.23,744250414,1783.237,1748.23,1772.845,602880,1.4402,20802498628.43
"	399006",创业板指,2015-02-12,深交所,1772.845,1777.216,829570135,1799.455,1776.347,1788.809,653135,0.9005,22092852298.92
"	399006",创业板指,2015-02-13,深交所,1788.809,1798.54,968709257,1828.235,1796.41,1825.488,752490,2.0505,26118763108.71
"	399006",创业板指,2015-02-16,深交所,1825.488,1836.714,1208408329,1897.661,1836.714,1896.628,878742,3.897,33149749905.07
"	399006",创业板指,2015-02-17,深交所,1896.628,1908.183,933269579,1909.906,1873.17,1894.306,730647,-0.1224,26347600034.71
"	399006",创业板指,2015-02-25,深交所,1894.306,1899.389,1107689411,1909.653,1872.103,1876.745,856040,-0.927,29409927403.49
