证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	399006",创业板指,2016-01-04,深交所,2714.048,2706.275,1224017447,2710.299,2490.469,2491.24,1166867,-8.2094,34690876848.09
"	399006",创业板指,2016-01-05,深交所,2491.24,2353.233,1828933050,2481.202,2333.608,2416.725,1587977,-2.9911,48529951840.63
"	399006",创业板指,2016-01-06,深交所,2416.725,2433.358,1419445913,2472.19,2388.69,2468.366,1334944,2.1368,40120477281.87
"	399006",创业板指,2016-01-07,深交所,2468.366,2415.329,387552559,2415.329,2254.496,2256.524,321598,-8.5823,10070549921.43
"	399006",创业板指,2016-01-08,深交所,2256.524,2297.592,1650229390,2318.123,2142.326,2248.99,1479834,-0.3339,42326631942.66
"	399006",创业板指,2016-01-11,深交所,2248.99,2188.188,1520892690,2230.423,2105.771,2106.358,1347861,-6.342,37731800679.52
"	399006",创业板指,2016-01-12,深交所,2106.358,2117.251,1439659654,2179.088,2087.272,2147.531,1275309,1.9547,36459528255.6
"	399006",创业板指,2016-01-13,深交所,2147.531,2160.323,1246536858,2174.227,2059.776,2059.776,1172385,-4.0863,30616308657.49
"	399006",创业板指,2016-01-14,深交所,2059.776,1991.232,1564866641,2179.379,1989.865,2175.012,1350557,5.5946,37883978781.46
"	399006",创业板指,2016-01-15,深交所,2175.012,2160.174,1591029401,2184.563,2096.186,2112.902,1438606,-2.8556,37021351351.68
"	399006",创业板指,2016-01-18,深交所,2112.902,2074.858,1626762690,2206.835,2074.858,2174.934,1345353,2.9359,37643016065.28
"	399006",创业板指,2016-01-19,深交所,2174.934,2170.094,1770032200,2244.785,2148.72,2241.696,1531709,3.0696,42165841707.98
"	399006",创业板指,2016-01-20,深交所,2241.696,2222.601,1545118853,2249.355,2190.505,2204.648,1414751,-1.6527,36631031683.65
"	399006",创业板指,2016-01-21,深交所,2204.648,2173.315,1494520285,2241.471,2112.404,2112.404,1382973,-4.1841,34236585542.2
"	399006",创业板指,2016-01-22,深交所,2112.404,2140.281,1360989145,2161.236,2078.117,2149.586,1185122,1.7602,29320081809.24
"	399006",创业板指,2016-01-25,深交所,2149.586,2165.726,1133417791,2185.213,2136.875,2158.824,978539,0.4298,25068789288.3
"	399006",创业板指,2016-01-26,深交所,2158.824,2132.217,1338570762,2135.565,1990.514,1994.047,1216643,-7.6327,28932546763.12
"	399006",创业板指,2016-01-27,深交所,1994.047,1997.316,1592652100,2012.296,1888.25,1997.465,1315819,0.1714,32691894461.95
"	399006",创业板指,2016-01-28,深交所,1997.465,1969.309,1145420389,1990.916,1900.882,1906.461,960871,-4.556,23351736317.09
"	399006",创业板指,2016-01-29,深交所,1906.461,1908.262,1280987493,2011.057,1907.289,1994.065,1033397,4.5951,26899449776.38
"	399006",创业板指,2016-02-01,深交所,1994.065,1989.207,1115608920,2011.679,1956.92,1992.695,935634,-0.0687,23757806309.25
"	399006",创业板指,2016-02-02,深交所,1992.695,1996.594,1328764925,2089.214,1996.594,2075.287,1098011,4.1447,29444891253.27
"	399006",创业板指,2016-02-03,深交所,2075.287,2049.324,1208984631,2105.38,2034.602,2090.513,1043110,0.7337,27067876141.59
"	399006",创业板指,2016-02-04,深交所,2090.513,2095.617,1314300822,2142.869,2095.617,2126.636,1140405,1.7279,30229997511.86
"	399006",创业板指,2016-02-05,深交所,2126.636,2127.347,906470265,2141.556,2096.986,2096.986,862945,-1.3942,21097333618.31
"	399006",创业板指,2016-02-15,深交所,2096.986,2029.556,1010066795,2130.362,2029.556,2116.838,878053,0.9467,22602402130.36
"	399006",创业板指,2016-02-16,深交所,2116.838,2128.056,1391217130,2208.572,2128.056,2201.925,1190086,4.0195,33527171608.01
"	399006",创业板指,2016-02-17,深交所,2201.925,2197.925,1461849734,2219.783,2170.998,2215.341,1288100,0.6093,33892026431.09
"	399006",创业板指,2016-02-18,深交所,2215.341,2230.799,1401950093,2239.91,2188.187,2190.911,1224194,-1.1028,32817923780.32
"	399006",创业板指,2016-02-19,深交所,2190.911,2186.015,1340724152,2230.216,2182.959,2211.006,1170423,0.9172,31840088871.97
"	399006",创业板指,2016-02-22,深交所,2211.006,2235.17,1509061490,2245.564,2216.156,2245.564,1278350,1.563,37118424010.57
"	399006",创业板指,2016-02-23,深交所,2245.564,2245.75,1392660959,2249.691,2189.527,2218.119,1324910,-1.2222,34508757082.09
"	399006",创业板指,2016-02-24,深交所,2218.119,2212.589,1288402169,2230.006,2154.274,2203.741,1213363,-0.6482,31586512331.69
"	399006",创业板指,2016-02-25,深交所,2203.741,2198.928,1529895510,2198.928,2030.42,2037.143,1422598,-7.5598,35410092177.77
"	399006",创业板指,2016-02-26,深交所,2037.143,2045.51,1236669347,2057.802,1980.166,2014.92,1102361,-1.0909,27393046852.57
"	399006",创业板指,2016-02-29,深交所,2014.92,2000.572,1324756805,2000.572,1866.25,1880.146,1084477,-6.6888,27442483974.12
"	399006",创业板指,2016-03-01,深交所,1880.146,1881.321,1345666117,1952.432,1841.224,1934.919,1130805,2.9132,28130045249.82
"	399006",创业板指,2016-03-02,深交所,1934.919,1930.842,1694915482,2022.863,1925.023,2017.604,1330156,4.2733,33986258800.14
"	399006",创业板指,2016-03-03,深交所,2017.604,2014.179,1680547360,2063.531,2006.707,2007.076,1404313,-0.5218,35109123115.07
"	399006",创业板指,2016-03-04,深交所,2007.076,1994.061,1522097509,2003.689,1895.396,1907.041,1310105,-4.9841,30180366286.94
"	399006",创业板指,2016-03-07,深交所,1907.041,1935.093,1162316070,1995.937,1935.093,1953.332,985719,2.4274,23586936623.38
"	399006",创业板指,2016-03-08,深交所,1953.332,1944.648,1562742176,2002.191,1865.65,2002.191,1347834,2.5013,30777183949.42
"	399006",创业板指,2016-03-09,深交所,2002.191,1962.277,1330367237,2015.706,1947.045,1970.813,1152435,-1.5672,26228076248.95
"	399006",创业板指,2016-03-10,深交所,1970.813,1968.766,1050801820,1991.357,1935.119,1936.968,981890,-1.7173,22314497805.33
"	399006",创业板指,2016-03-11,深交所,1936.968,1911.325,848765564,1948.601,1903.924,1934.87,784489,-0.1083,17130416710.97
"	399006",创业板指,2016-03-14,深交所,1934.87,1962.105,1613440548,2048.497,1962.105,2023.128,1324570,4.5614,34589588689.32
"	399006",创业板指,2016-03-15,深交所,2023.128,2016.807,1216705989,2034.702,1995.456,1996.92,1061345,-1.2954,25538884278.04
"	399006",创业板指,2016-03-16,深交所,1996.92,2029.919,1222045527,2039.486,1961.418,1977.538,1072929,-0.9706,25677500728.34
"	399006",创业板指,2016-03-17,深交所,1977.538,1986.144,2107413927,2089.136,1986.144,2087.293,1674674,5.5501,46452580285.97
"	399006",创业板指,2016-03-18,深交所,2087.293,2102.19,2559683910,2194.355,2102.079,2177.87,1900059,4.3394,59078987179.75
"	399006",创业板指,2016-03-21,深交所,2177.87,2214.913,2554099814,2234.35,2191.662,2227.034,1969619,2.2574,62305308353.12
