证券代码,证券简称,交易日期,交易所,昨日收盘,今日开盘,成交数量,最高成交,最低成交,最近成交,总笔数,涨跌幅,成交金额
"	000001",上证指数,2015-01-05,上交所,3234.677,3258.627,531352391,3369.281,3253.883,3350.519,,3.5813,549760106398
"	000001",上证指数,2015-01-06,上交所,3350.519,3330.799,501661695,3394.224,3303.184,3351.446,,0.0277,532398463844
"	000001",上证指数,2015-01-07,上交所,3351.446,3326.649,391918880,3374.896,3312.211,3373.954,,0.6716,436416698934
"	000001",上证指数,2015-01-08,上交所,3373.954,3371.957,371131170,3381.566,3285.095,3293.456,,-2.3859,399230297448
"	000001",上证指数,2015-01-09,上交所,3293.456,3276.965,410240872,3404.834,3267.509,3285.412,,-0.2442,458648012598
"	000001",上证指数,2015-01-12,上交所,3285.412,3258.213,322064679,3275.185,3191.582,3229.316,,-1.7074,366273059514
"	000001",上证指数,2015-01-13,上交所,3229.316,3223.542,230725754,3259.386,3214.412,3235.301,,0.1853,273588773806
"	000001",上证指数,2015-01-14,上交所,3235.301,3242.337,240190747,3268.483,3193.978,3222.437,,-0.3976,267204528501
"	000001",上证指数,2015-01-15,上交所,3222.437,3224.07,282546240,3337.084,3207.545,3336.455,,3.5383,330610537916
"	000001",上证指数,2015-01-16,上交所,3336.455,3343.603,339876753,3400.318,3340.49,3376.495,,1.2001,392253901947
"	000001",上证指数,2015-01-19,上交所,3376.495,3189.727,401098789,3262.207,3095.066,3116.351,,-7.7046,409885991967
"	000001",上证指数,2015-01-20,上交所,3116.351,3114.56,357080811,3190.245,3100.477,3173.052,,1.8195,416295210514
"	000001",上证指数,2015-01-21,上交所,3173.052,3189.085,410956024,3337.004,3178.343,3323.611,,4.7449,473758667167
"	000001",上证指数,2015-01-22,上交所,3323.611,3327.319,353382961,3352.384,3293.978,3343.344,,0.5937,407874066619
"	000001",上证指数,2015-01-23,上交所,3343.344,3357.096,366249240,3406.786,3328.293,3351.764,,0.2518,420979534063
"	000001",上证指数,2015-01-26,上交所,3351.764,3347.257,317541007,3384.798,3321.315,3383.182,,0.9374,358427470856
"	000001",上证指数,2015-01-27,上交所,3383.182,3389.853,374517551,3390.216,3290.219,3352.96,,-0.8933,418298870196
"	000001",上证指数,2015-01-28,上交所,3352.96,3325.722,301927095,3354.802,3294.655,3305.738,,-1.4084,341564300104
"	000001",上证指数,2015-01-29,上交所,3305.738,3258.997,274658613,3286.786,3234.241,3262.305,,-1.3139,296424499722
"	000001",上证指数,2015-01-30,上交所,3262.305,3273.747,258312548,3288.503,3210.308,3210.363,,-1.5922,284265652114
"	000001",上证指数,2015-02-02,上交所,3210.363,3148.136,250861629,3175.134,3122.572,3128.3,,-2.5562,266849961763
"	000001",上证指数,2015-02-03,上交所,3128.3,3156.086,248192164,3207.935,3129.732,3204.907,,2.4488,283355954757
"	000001",上证指数,2015-02-04,上交所,3204.907,3212.822,249098086,3238.982,3171.144,3174.126,,-0.9604,290155154574
"	000001",上证指数,2015-02-05,上交所,3174.126,3251.212,306139305,3251.212,3135.819,3136.531,,-1.1844,348266954936
"	000001",上证指数,2015-02-06,上交所,3136.531,3120.09,246749666,3129.539,3052.939,3075.907,,-1.9328,266502786486
"	000001",上证指数,2015-02-09,上交所,3075.907,3063.51,206108383,3119.034,3049.111,3095.124,,0.6248,240719679061
"	000001",上证指数,2015-02-10,上交所,3095.124,3090.49,193817139,3142.099,3084.253,3141.593,,1.5014,225084911951
"	000001",上证指数,2015-02-11,上交所,3141.593,3145.765,172840094,3166.421,3139.052,3157.704,,0.5128,210862549367
"	000001",上证指数,2015-02-12,上交所,3157.704,3157.959,194592309,3181.766,3134.244,3173.416,,0.4976,229691579784
"	000001",上证指数,2015-02-13,上交所,3173.416,3186.808,261290436,3237.159,3182.794,3203.827,,0.9583,293017678939
"	000001",上证指数,2015-02-16,上交所,3203.827,3206.137,223797429,3228.846,3195.884,3222.363,,0.5786,265950695641
"	000001",上证指数,2015-02-17,上交所,3222.363,3230.884,228332624,3255.725,3230.772,3246.906,,0.7616,263340054080
"	000001",上证指数,2015-02-25,上交所,3246.906,3256.479,233348094,3257.223,3215.552,3228.843,,-0.5563,265143351568
"	000001",上证指数,2015-02-26,上交所,3228.843,3222.151,301263875,3300.616,3202.188,3298.359,,2.153,334347476047
"	000001",上证指数,2015-02-27,上交所,3298.359,3296.831,299163717,3324.546,3291.007,3310.303,,0.3621,335019568776
"	000001",上证指数,2015-03-02,上交所,3310.303,3332.721,346445671,3336.76,3298.669,3336.285,,0.7849,410259559474
"	000001",上证指数,2015-03-03,上交所,3336.285,3317.695,382044619,3317.695,3260.429,3263.052,,-2.195,441593480102
"	000001",上证指数,2015-03-04,上交所,3263.052,3264.182,293639522,3286.588,3250.484,3279.533,,0.5051,346789769320
"	000001",上证指数,2015-03-05,上交所,3279.533,3264.085,320663585,3266.638,3221.666,3248.476,,-0.947,373579996448
"	000001",上证指数,2015-03-06,上交所,3248.476,3248.036,282915791,3266.933,3234.533,3241.187,,-0.2244,328344152930
"	000001",上证指数,2015-03-09,上交所,3241.187,3224.314,321495440,3307.702,3198.37,3302.408,,1.8888,359927522111
"	000001",上证指数,2015-03-10,上交所,3302.408,3289.085,285817576,3309.915,3277.095,3286.068,,-0.4948,329955974292
